date,predicted_price,price_lower,price_upper,month,month_name,year,day_of_week,is_weekend,season,event
2024-10-18,233.4326147333912,212.25552489367914,254.0565088995652,10,Oct,2024,Friday,True,Fall,No Major Event
2024-10-19,232.71005756688052,211.1963799771449,253.95376951790763,10,Oct,2024,Saturday,True,Fall,No Major Event
2024-10-20,227.48150609209935,205.80669389254993,249.52047074639233,10,Oct,2024,Sunday,True,Fall,No Major Event
2024-10-21,189.843925219605,168.61487793999046,211.1517082747157,10,Oct,2024,Monday,False,Fall,No Major Event
2024-10-22,189.13259696429714,167.3727136942214,209.81702018045283,10,Oct,2024,Tuesday,False,Fall,No Major Event
2024-10-23,185.5247356572785,163.67571719676266,207.69275563963524,10,Oct,2024,Wednesday,False,Fall,No Major Event
2024-10-24,187.23881559117564,165.09403939303067,208.80650060759146,10,Oct,2024,Thursday,False,Fall,No Major Event
2024-10-25,221.0930673158374,199.36057952545664,244.38603865253486,10,Oct,2024,Friday,True,Fall,No Major Event
2024-10-26,219.39408935591868,197.7670184216944,241.17359761041615,10,Oct,2024,Saturday,True,Fall,No Major Event
2024-10-27,213.2697921916687,192.44274878972723,233.8209441278514,10,Oct,2024,Sunday,True,Fall,No Major Event
2024-10-28,174.83153015371647,154.08882745136626,196.26970430734394,10,Oct,2024,Monday,False,Fall,No Major Event
2024-10-29,173.40784659300917,152.56257495217667,194.99942818755892,10,Oct,2024,Tuesday,False,Fall,No Major Event
2024-10-30,169.19244780737705,149.15150319955612,190.62195672333084,10,Oct,2024,Wednesday,False,Fall,No Major Event
2024-10-31,170.40981478617604,150.40696259265684,191.95359706227768,10,Oct,2024,Thursday,False,Fall,No Major Event
2024-11-01,203.88003690982958,181.98614762380532,225.13296857960947,11,Nov,2024,Friday,True,Fall,Thanksgiving
2024-11-02,201.93168377419656,178.76241760071244,222.74450480900995,11,Nov,2024,Saturday,True,Fall,Thanksgiving
2024-11-03,195.69318699686423,173.84177416330664,216.89631018000952,11,Nov,2024,Sunday,True,Fall,Thanksgiving
2024-11-04,157.28881257977355,136.23640505428537,180.89538807434553,11,Nov,2024,Monday,False,Fall,Thanksgiving
2024-11-05,156.03871603794934,133.11880987794714,177.6585415370091,11,Nov,2024,Tuesday,False,Fall,Thanksgiving
2024-11-06,152.15114181030106,130.66818016467158,174.25985828865652,11,Nov,2024,Wednesday,False,Fall,Thanksgiving
2024-11-07,153.85408678571605,132.68214231260427,175.84374919952995,11,Nov,2024,Thursday,False,Fall,Thanksgiving
2024-11-08,187.96627459446165,165.77453397176285,210.1717722809821,11,Nov,2024,Friday,True,Fall,Thanksgiving
2024-11-09,186.83413528761744,164.34789310371966,207.4223586644673,11,Nov,2024,Saturday,True,Fall,Thanksgiving
2024-11-10,181.5814097810538,159.52161659427117,204.0611221961445,11,Nov,2024,Sunday,True,Fall,Thanksgiving
2024-11-11,144.33882264841657,122.44721778825378,164.3245340523348,11,Nov,2024,Monday,False,Fall,Thanksgiving
2024-11-12,144.41032461313068,122.01964119802568,164.02313428152164,11,Nov,2024,Tuesday,False,Fall,Thanksgiving
2024-11-13,142.0094327877002,121.13966346101981,163.64944718078598,11,Nov,2024,Wednesday,False,Fall,Thanksgiving
2024-11-14,145.35690555704966,122.26698295629124,166.56221780639814,11,Nov,2024,Thursday,False,Fall,Thanksgiving
2024-11-15,181.25786638765592,159.47327234665366,204.3610716670694,11,Nov,2024,Friday,True,Fall,Thanksgiving
2024-11-16,182.0629533607271,161.17374876203868,203.15013335273412,11,Nov,2024,Saturday,True,Fall,Thanksgiving
2024-11-17,178.876263512059,157.95305279487368,200.49071337434984,11,Nov,2024,Sunday,True,Fall,Thanksgiving
2024-11-18,143.81889909071435,122.53506653236708,163.98845039179838,11,Nov,2024,Monday,False,Fall,Thanksgiving
2024-11-19,146.1616250171155,124.22688781975599,167.58271652777313,11,Nov,2024,Tuesday,False,Fall,Thanksgiving
2024-11-20,146.1056291466634,124.38294883469254,168.4252407963299,11,Nov,2024,Wednesday,False,Fall,Thanksgiving
2024-11-21,151.84653460773927,129.28802888360397,173.007108648575,11,Nov,2024,Thursday,False,Fall,Thanksgiving
2024-11-22,190.1580397784171,168.4295080250769,213.90542360102384,11,Nov,2024,Friday,True,Fall,Thanksgiving
2024-11-23,193.3776370147517,171.28661551757278,213.78076892472433,11,Nov,2024,Saturday,True,Fall,Thanksgiving
2024-11-24,192.57331971851005,169.86146144235514,213.13777657627395,11,Nov,2024,Sunday,True,Fall,Thanksgiving
2024-11-25,159.8414380550482,138.47220989956952,181.05252394693522,11,Nov,2024,Monday,False,Fall,Thanksgiving
2024-11-26,146.34895601106203,126.08262940316315,169.01358848367636,11,Nov,2024,Tuesday,False,Fall,Thanksgiving
2024-11-27,145.41884926992128,122.34193386523887,166.19270622319672,11,Nov,2024,Wednesday,False,Fall,Thanksgiving
2024-11-28,164.37038351425105,141.85669732764666,187.58624619521146,11,Nov,2024,Thursday,False,Fall,Thanksgiving
2024-11-29,178.48880214999187,157.10899248261467,198.1878655299551,11,Nov,2024,Friday,True,Fall,Thanksgiving
2024-11-30,218.91241738386117,196.69042389883438,240.3158681272482,11,Nov,2024,Saturday,True,Fall,Thanksgiving
2024-12-01,219.383970138611,196.8975888025808,239.5314315757457,12,Dec,2024,Sunday,True,Winter,New Year's / Holiday
2024-12-02,187.66037891158098,166.9052291214073,210.0275096276684,12,Dec,2024,Monday,False,Winter,New Year's / Holiday
2024-12-03,192.9282864268439,171.49063622248124,213.968352573453,12,Dec,2024,Tuesday,False,Winter,New Year's / Holiday
2024-12-04,195.3548206550138,173.1461369303877,218.87620192342183,12,Dec,2024,Wednesday,False,Winter,New Year's / Holiday
2024-12-05,203.0850570918779,180.7565028390976,225.1194526779807,12,Dec,2024,Thursday,False,Winter,New Year's / Holiday
2024-12-06,242.83930900150577,222.5997704731896,264.4143069895165,12,Dec,2024,Friday,True,Winter,New Year's / Holiday
2024-12-07,246.948421343169,225.6383542107088,267.5244360465658,12,Dec,2024,Saturday,True,Winter,New Year's / Holiday
2024-12-08,246.43823865394774,225.10345821115047,269.06399005764604,12,Dec,2024,Sunday,True,Winter,New Year's / Holiday
2024-12-09,213.39609762085038,190.2055846563603,234.9795829476191,12,Dec,2024,Monday,False,Winter,New Year's / Holiday
2024-12-10,217.00383279387412,193.8163399221319,236.87832159336506,12,Dec,2024,Tuesday,False,Winter,New Year's / Holiday
2024-12-11,217.45262044261085,194.8962570634503,236.51203537097223,12,Dec,2024,Wednesday,False,Winter,New Year's / Holiday
2024-12-12,222.90659135523907,200.1040798633796,245.19095911153534,12,Dec,2024,Thursday,False,Winter,New Year's / Holiday
2024-12-13,260.1061753219271,239.48583235980786,280.83140946169766,12,Dec,2024,Friday,True,Winter,New Year's / Holiday
2024-12-14,261.4274277318441,241.85098538907974,283.16386599735347,12,Dec,2024,Saturday,True,Winter,New Year's / Holiday
2024-12-15,257.9244773572232,235.3238789411875,280.708527106465,12,Dec,2024,Sunday,True,Winter,New Year's / Holiday
2024-12-16,221.72945915976354,200.80759375157282,244.68783631889883,12,Dec,2024,Monday,False,Winter,New Year's / Holiday
2024-12-17,222.05126654632397,199.21387699978655,242.73959134642084,12,Dec,2024,Tuesday,False,Winter,New Year's / Holiday
2024-12-18,219.13417378413874,197.44087934703103,240.74067515264832,12,Dec,2024,Wednesday,False,Winter,New Year's / Holiday
2024-12-19,221.18680153309552,199.6919815251302,239.3451679035766,12,Dec,2024,Thursday,False,Winter,New Year's / Holiday
2024-12-20,254.9910492473294,233.80141296925783,276.1152079240817,12,Dec,2024,Friday,True,Winter,New Year's / Holiday
2024-12-21,252.98494807043286,230.84486521573228,273.94957917656046,12,Dec,2024,Saturday,True,Winter,New Year's / Holiday
2024-12-22,246.26260277489484,223.74144920523776,268.4238804222872,12,Dec,2024,Sunday,True,Winter,New Year's / Holiday
2024-12-23,207.0072883882679,185.75811191184783,228.86833420538747,12,Dec,2024,Monday,False,Winter,New Year's / Holiday
2024-12-24,204.45570744466707,184.05773386158788,225.48151724967803,12,Dec,2024,Tuesday,False,Winter,New Year's / Holiday
2024-12-25,198.90028863706578,177.73924551916596,219.96867339690905,12,Dec,2024,Wednesday,False,Winter,New Year's / Holiday
2024-12-26,198.5835458248039,178.2623254018667,219.92529800575673,12,Dec,2024,Thursday,False,Winter,New Year's / Holiday
2024-12-27,230.31268422562127,208.65819202768412,250.95759146876446,12,Dec,2024,Friday,True,Winter,New Year's / Holiday
2024-12-28,226.5662423071215,205.87196335314457,247.17673483060227,12,Dec,2024,Saturday,True,Winter,New Year's / Holiday
2024-12-29,218.4518889066461,199.63313932700723,240.01741951314366,12,Dec,2024,Sunday,True,Winter,New Year's / Holiday
2024-12-30,178.17315270598976,156.36254525855486,200.26367469959158,12,Dec,2024,Monday,False,Winter,New Year's / Holiday
2024-12-31,296.75440062463736,274.10347930766903,319.18899609328054,12,Dec,2024,Tuesday,False,Winter,New Year's / Holiday
2025-01-01,142.99058604083172,121.52587439777012,163.64287488960537,1,Jan,2025,Wednesday,False,Winter,No Major Event
2025-01-02,168.87242697885458,147.7501543606242,190.43366506768112,1,Jan,2025,Thursday,False,Winter,No Major Event
2025-01-03,201.02456584395554,180.99568891068515,222.32701334159793,1,Jan,2025,Friday,True,Winter,No Major Event
2025-01-04,198.04650390911345,175.92508474394944,220.8892331446401,1,Jan,2025,Saturday,True,Winter,No Major Event
2025-01-05,191.01624796768476,170.16467755717227,213.44431543816853,1,Jan,2025,Sunday,True,Winter,No Major Event
2025-01-06,152.1151798840717,132.03285691938768,174.25684120664255,1,Jan,2025,Monday,False,Winter,No Major Event
2025-01-07,150.52531186349006,128.52465455140558,172.5211768080033,1,Jan,2025,Tuesday,False,Winter,No Major Event
2025-01-08,146.5210703155528,125.87856311144562,167.87934200608905,1,Jan,2025,Wednesday,False,Winter,No Major Event
2025-01-09,148.29667444137712,127.3100593634963,170.25273950070326,1,Jan,2025,Thursday,False,Winter,No Major Event
2025-01-10,182.59437502024088,162.7945499945239,204.02577745078497,1,Jan,2025,Friday,True,Winter,No Major Event
2025-01-11,181.86096257754025,160.41887390030996,203.15334640524688,1,Jan,2025,Saturday,True,Winter,No Major Event
2025-01-12,177.12351681763937,157.33723691380146,199.0785800561553,1,Jan,2025,Sunday,True,Winter,No Major Event
2025-01-13,140.52554848572925,119.66126087946868,163.04780768545535,1,Jan,2025,Monday,False,Winter,No Major Event
2025-01-14,141.19148048406615,118.54231828206903,162.5903080200981,1,Jan,2025,Tuesday,False,Winter,No Major Event
2025-01-15,139.36376132379235,117.03137093624908,160.09204925618002,1,Jan,2025,Wednesday,False,Winter,No Major Event
2025-01-16,143.19718749394798,120.4167287628413,165.9833255462681,1,Jan,2025,Thursday,False,Winter,No Major Event
2025-01-17,179.3942297821496,158.74866984283528,201.27975009192193,1,Jan,2025,Friday,True,Winter,No Major Event
2025-01-18,180.38657690863212,157.51750610647414,201.45408881551148,1,Jan,2025,Saturday,True,Winter,No Major Event
2025-01-19,177.16979213008494,153.6085763517617,197.27565303083443,1,Jan,2025,Sunday,True,Winter,No Major Event
2025-01-20,141.87392241015397,119.20164787496743,163.70242029198943,1,Jan,2025,Monday,False,Winter,No Major Event
2025-01-21,143.5946512878828,121.83713615464796,163.66843203407973,1,Jan,2025,Tuesday,False,Winter,No Major Event
2025-01-22,142.575094127555,120.0194293333318,165.01630997997208,1,Jan,2025,Wednesday,False,Winter,No Major Event
2025-01-23,146.9663371616944,125.17108729962811,169.470920513395,1,Jan,2025,Thursday,False,Winter,No Major Event
2025-01-24,183.46906105577284,162.7400490139775,204.40899479274165,1,Jan,2025,Friday,True,Winter,No Major Event
2025-01-25,184.5392840485968,162.7797655160773,206.69729905336882,1,Jan,2025,Saturday,True,Winter,No Major Event
2025-01-26,181.1810621686856,159.04793623874477,203.0936453400728,1,Jan,2025,Sunday,True,Winter,No Major Event
2025-01-27,145.55069586512255,122.08715925985031,167.0319600717105,1,Jan,2025,Monday,False,Winter,No Major Event
2025-01-28,146.75369254339054,124.44461276479383,168.37049370730608,1,Jan,2025,Tuesday,False,Winter,No Major Event
2025-01-29,145.0704144573152,122.2235359592503,165.23500046382196,1,Jan,2025,Wednesday,False,Winter,No Major Event
2025-01-30,148.68205148856484,127.22514324401845,170.41123608702904,1,Jan,2025,Thursday,False,Winter,No Major Event
2025-01-31,184.31782436040115,163.10180961953364,206.3579194925695,1,Jan,2025,Friday,True,Winter,No Major Event
2025-02-01,184.4842918018148,163.2285942870919,205.50526163372678,2,Feb,2025,Saturday,True,Winter,No Major Event
2025-02-02,180.2155495505272,159.09007999171186,202.52773087207797,2,Feb,2025,Sunday,True,Winter,No Major Event
2025-02-03,143.71059584647128,121.68574480994978,165.46181205783418,2,Feb,2025,Monday,False,Winter,No Major Event
2025-02-04,144.09578077999814,123.08208496700878,165.81109496464984,2,Feb,2025,Tuesday,False,Winter,No Major Event
2025-02-05,141.69410556518824,121.44632222843465,163.5467644519969,2,Feb,2025,Wednesday,False,Winter,No Major Event
2025-02-06,144.7165484267348,125.20216402167186,167.19817760937522,2,Feb,2025,Thursday,False,Winter,No Major Event
2025-02-07,179.9148946315174,159.66800827048652,201.08572656025186,2,Feb,2025,Friday,True,Winter,No Major Event
2025-02-08,179.83477773188307,158.69454792485558,201.94052444421592,2,Feb,2025,Saturday,True,Winter,No Major Event
2025-02-09,175.52366480359422,152.99055080446422,197.05405402205938,2,Feb,2025,Sunday,True,Winter,No Major Event
2025-02-10,139.20178261463866,118.70427233139407,160.03496122902473,2,Feb,2025,Monday,False,Winter,No Major Event
2025-02-11,139.99055417842422,118.88888891741274,160.26239943283628,2,Feb,2025,Tuesday,False,Winter,No Major Event
2025-02-12,138.22614175222452,116.26769356220211,161.51349902839934,2,Feb,2025,Wednesday,False,Winter,No Major Event
2025-02-13,142.1167941759036,120.10820110391116,163.77556040118947,2,Feb,2025,Thursday,False,Winter,No Major Event
2025-02-14,178.40203328481562,155.66176684719827,200.5779268756824,2,Feb,2025,Friday,True,Winter,No Major Event
2025-02-15,179.63020359704566,159.3631275979563,200.49874773511124,2,Feb,2025,Saturday,True,Winter,No Major Event
2025-02-16,176.82504572135045,155.13669733349172,199.1131504049341,2,Feb,2025,Sunday,True,Winter,No Major Event
2025-02-17,142.19099503988966,122.42495563988763,163.27385687938278,2,Feb,2025,Monday,False,Winter,No Major Event
2025-02-18,144.80840951597446,123.39881084534801,167.67009854066677,2,Feb,2025,Tuesday,False,Winter,No Major Event
2025-02-19,144.9921353363191,123.73605299286686,165.92774609189405,2,Feb,2025,Wednesday,False,Winter,No Major Event
2025-02-20,150.91561290136596,130.127218736804,172.57427427567518,2,Feb,2025,Thursday,False,Winter,No Major Event
2025-02-21,189.27709959565246,166.92205650051537,211.35971591491585,2,Feb,2025,Friday,True,Winter,No Major Event
2025-02-22,192.60233660418473,171.73514159785486,214.23332281804252,2,Feb,2025,Saturday,True,Winter,No Major Event
2025-02-23,191.8702355265468,171.43970511667445,214.68312458567877,2,Feb,2025,Sunday,True,Winter,No Major Event
2025-02-24,159.25298057247863,136.13398842261287,179.04025339948876,2,Feb,2025,Monday,False,Winter,No Major Event
2025-02-25,163.77837635768074,142.90445449721338,185.59200675115807,2,Feb,2025,Tuesday,False,Winter,No Major Event
2025-02-26,165.7336567530321,144.10236309941982,186.64714056959608,2,Feb,2025,Wednesday,False,Winter,No Major Event
2025-02-27,173.25645841566688,153.10979321197462,195.36818378776053,2,Feb,2025,Thursday,False,Winter,No Major Event
2025-02-28,213.00807608619203,192.3891811350002,235.57821628455272,2,Feb,2025,Friday,True,Winter,No Major Event
2025-03-01,217.50113136913188,196.1446707939052,238.217392490579,3,Mar,2025,Saturday,True,Spring,Spring Break
2025-03-02,217.68414981046837,197.0003361900561,239.13293709367096,3,Mar,2025,Sunday,True,Spring,Spring Break
2025-03-03,185.7161422866946,162.82196152089878,208.29785807154045,3,Mar,2025,Monday,False,Spring,Spring Break
2025-03-04,190.59565497968092,168.2921402742646,212.23104706428128,3,Mar,2025,Tuesday,False,Spring,Spring Break
2025-03-05,192.60932009289598,170.86799556268235,213.91753075956152,3,Mar,2025,Wednesday,False,Spring,Spring Break
2025-03-06,199.88912363286752,177.4718175052347,220.82182632839687,3,Mar,2025,Thursday,False,Spring,Spring Break
2025-03-07,239.09206093219473,219.51943112812327,262.23517739262684,3,Mar,2025,Friday,True,Spring,Spring Break
2025-03-08,242.75213005927205,222.64926090860547,265.28135408488646,3,Mar,2025,Saturday,True,Spring,Spring Break
2025-03-09,241.82309170692824,220.95596889673018,263.4352321262762,3,Mar,2025,Sunday,True,Spring,Spring Break
2025-03-10,208.48680692108263,187.84515028768823,231.51050231189447,3,Mar,2025,Monday,False,Spring,Spring Break
2025-03-11,211.7482663904669,189.51000761447963,233.11555238655487,3,Mar,2025,Tuesday,False,Spring,Spring Break
2025-03-12,211.92817509528888,189.74755952969784,233.55701310352165,3,Mar,2025,Wednesday,False,Spring,Spring Break
2025-03-13,217.18583572013773,196.6165823598141,238.33724294303966,3,Mar,2025,Thursday,False,Spring,Spring Break
2025-03-14,254.20456860735015,233.65003895548176,275.84463978883787,3,Mar,2025,Friday,True,Spring,Spring Break
2025-03-15,255.56744930383152,233.53547036293014,276.5452300141047,3,Mar,2025,Saturday,True,Spring,Spring Break
2025-03-16,252.25773698234855,230.727083917104,273.12251379144635,3,Mar,2025,Sunday,True,Spring,Spring Break
2025-03-17,216.50053006783372,194.33044990251614,239.3870527299044,3,Mar,2025,Monday,False,Spring,Spring Break
2025-03-18,217.32341988913873,193.79979923198337,238.87425239959998,3,Mar,2025,Tuesday,False,Spring,Spring Break
2025-03-19,215.0928438071025,193.39056303980684,235.846048499029,3,Mar,2025,Wednesday,False,Spring,Spring Break
2025-03-20,218.0024121319831,196.819256353553,240.26868141167756,3,Mar,2025,Thursday,False,Spring,Spring Break
2025-03-21,252.76401581525406,231.75951687553442,273.3017800444553,3,Mar,2025,Friday,True,Spring,Spring Break
2025-03-22,252.00732676263283,230.7809965122459,272.16773889868796,3,Mar,2025,Saturday,True,Spring,Spring Break
2025-03-23,246.73800690229464,223.24258136242972,265.66432149945746,3,Mar,2025,Sunday,True,Spring,Spring Break
2025-03-24,209.21288350768845,187.10070082328275,231.98992813890544,3,Mar,2025,Monday,False,Spring,Spring Break
2025-03-25,208.46651308720527,187.50903168935815,229.13332733055128,3,Mar,2025,Tuesday,False,Spring,Spring Break
2025-03-26,204.8916659542847,183.9629385829374,227.77443887975798,3,Mar,2025,Wednesday,False,Spring,Spring Break
2025-03-27,206.69352804692645,185.62015677704295,227.62102087212352,3,Mar,2025,Thursday,False,Spring,Spring Break
2025-03-28,240.58698654829982,219.46723575790602,262.0128858463088,3,Mar,2025,Friday,True,Spring,Spring Break
2025-03-29,239.2204312455742,217.92474234126604,261.7333228266508,3,Mar,2025,Saturday,True,Spring,Spring Break
2025-03-30,233.59231904609257,211.45676452262796,254.07424250137524,3,Mar,2025,Sunday,True,Spring,Spring Break
2025-03-31,195.96046846374875,174.52003014456162,217.50585795788527,3,Mar,2025,Monday,False,Spring,Spring Break
2025-04-01,195.3351455977401,172.14501712626736,216.65483297109782,4,Apr,2025,Tuesday,False,Spring,No Major Event
2025-04-02,192.10429215998454,170.72315170943085,212.83384498166038,4,Apr,2025,Wednesday,False,Spring,No Major Event
2025-04-03,194.45420237121402,174.27012205485002,217.5835447567148,4,Apr,2025,Thursday,False,Spring,No Major Event
2025-04-04,229.07356330509094,207.79109535594148,252.12199455982298,4,Apr,2025,Friday,True,Spring,No Major Event
2025-04-05,228.60209984262906,204.90609058451315,250.36399184739935,4,Apr,2025,Saturday,True,Spring,No Major Event
2025-04-06,224.00599294692572,202.57221751723802,247.0016102728228,4,Apr,2025,Sunday,True,Spring,No Major Event
2025-04-07,187.5217384379946,165.53772351207115,208.98755362292405,4,Apr,2025,Monday,False,Spring,No Major Event
2025-04-08,188.11613924914707,166.59446753199387,211.40882297824206,4,Apr,2025,Tuesday,False,Spring,No Major Event
2025-04-09,186.15659372618148,164.29041826306712,208.45785933291043,4,Apr,2025,Wednesday,False,Spring,No Major Event
2025-04-10,189.79849202380365,168.05168529777947,211.51282495693167,4,Apr,2025,Thursday,False,Spring,No Major Event
2025-04-11,225.6961796617864,204.05626210910842,246.78082171297697,4,Apr,2025,Friday,True,Spring,No Major Event
2025-04-12,226.47653660298548,203.8531860837554,248.800719177739,4,Apr,2025,Saturday,True,Spring,No Major Event
2025-04-13,223.07326134622582,202.4601019587561,243.6916766385468,4,Apr,2025,Sunday,True,Spring,No Major Event
2025-04-14,187.70522858362384,166.95742873042252,209.13407717392943,4,Apr,2025,Monday,False,Spring,No Major Event
2025-04-15,189.30324730755075,168.14737713495103,211.35525591492814,4,Apr,2025,Tuesday,False,Spring,No Major Event
2025-04-16,188.2251977704691,166.99952849077846,208.73920725571594,4,Apr,2025,Wednesday,False,Spring,No Major Event
2025-04-17,192.60986969788317,170.09337803847166,215.38139803164083,4,Apr,2025,Thursday,False,Spring,No Major Event
2025-04-18,229.09451158202037,205.9488602595322,250.5733567168158,4,Apr,2025,Friday,True,Spring,No Major Event
2025-04-19,230.31295392714813,208.5994281042693,252.4917387210056,4,Apr,2025,Saturday,True,Spring,No Major Event
2025-04-20,227.18832491468288,206.01694642187664,246.58238053810948,4,Apr,2025,Sunday,True,Spring,No Major Event
2025-04-21,191.94543730454416,169.78716344801379,213.17264123097488,4,Apr,2025,Monday,False,Spring,No Major Event
2025-04-22,193.50381680920594,171.49261464036834,214.18071466551964,4,Apr,2025,Tuesday,False,Spring,No Major Event
2025-04-23,192.23717598507412,171.58533892361672,212.5089777545121,4,Apr,2025,Wednesday,False,Spring,No Major Event
2025-04-24,196.29317636944742,173.99131220989824,217.400734836865,4,Apr,2025,Thursday,False,Spring,No Major Event
2025-04-25,232.3170494278714,211.98244185717152,254.45274096901312,4,Apr,2025,Friday,True,Spring,No Major Event
2025-04-26,232.9737634808027,211.23742473486644,254.94961124751012,4,Apr,2025,Saturday,True,Spring,No Major Event
2025-04-27,229.19869347848035,207.13312347728495,252.16561034446008,4,Apr,2025,Sunday,True,Spring,No Major Event
2025-04-28,193.24359160659424,170.72501954957298,214.43219756211718,4,Apr,2025,Monday,False,Spring,No Major Event
2025-04-29,194.03548053075323,172.314556704287,216.22144170043964,4,Apr,2025,Tuesday,False,Spring,No Major Event
2025-04-30,191.9801063568268,168.85532529297998,213.64995178542983,4,Apr,2025,Wednesday,False,Spring,No Major Event
2025-05-01,195.24732081179613,172.49496439109032,217.44244408704927,5,May,2025,Thursday,False,Spring,No Major Event
2025-05-02,230.5005293346532,210.1770233956651,253.07964069345837,5,May,2025,Friday,True,Spring,No Major Event
2025-05-03,230.4427207814422,209.53541660660872,251.71873993188532,5,May,2025,Saturday,True,Spring,No Major Event
2025-05-04,226.02497704010244,204.7108776626093,249.03102800091847,5,May,2025,Sunday,True,Spring,No Major Event
2025-05-05,189.5259814610088,167.4430371965601,210.52107850563078,5,May,2025,Monday,False,Spring,No Major Event
2025-05-06,189.87679994723464,169.35126945474786,212.51880258269287,5,May,2025,Tuesday,False,Spring,No Major Event
2025-05-07,187.50840398983027,165.57689296858157,209.12463335957358,5,May,2025,Wednesday,False,Spring,No Major Event
2025-05-08,190.60282982033365,168.4412883642691,210.31128880023715,5,May,2025,Thursday,False,Spring,No Major Event
2025-05-09,225.82867315616298,201.983180661133,246.36049986052456,5,May,2025,Friday,True,Spring,No Major Event
2025-05-10,225.91125926576265,203.4604559017406,245.8387783388652,5,May,2025,Saturday,True,Spring,No Major Event
2025-05-11,221.7993224719423,200.9264596406581,243.37365761001422,5,May,2025,Sunday,True,Spring,No Major Event
2025-05-12,185.77842833318155,164.16824110514204,206.0717046086181,5,May,2025,Monday,False,Spring,No Major Event
2025-05-13,186.76205692633195,165.94185860066372,207.88794668190735,5,May,2025,Tuesday,False,Spring,No Major Event
2025-05-14,185.18364053998172,162.85831954269113,205.76316362416478,5,May,2025,Wednesday,False,Spring,No Major Event
2025-05-15,189.21396585349927,168.99078492016943,210.05101394462963,5,May,2025,Thursday,False,Spring,No Major Event
2025-05-16,225.5031936826161,203.74664450366913,247.65392106508426,5,May,2025,Friday,True,Spring,No Major Event
2025-05-17,226.77565061778904,204.65493709902674,247.42441303155783,5,May,2025,Saturday,True,Spring,No Major Event
2025-05-18,223.95515300069613,202.61281159164963,244.7287435141813,5,May,2025,Sunday,True,Spring,No Major Event
2025-05-19,189.31280143348678,168.65998682406897,209.61990175607335,5,May,2025,Monday,False,Spring,No Major Event
2025-05-20,191.7247997342897,170.8340397413867,212.73600877750195,5,May,2025,Tuesday,False,Spring,No Major Event
2025-05-21,191.60940705256058,169.8346316194997,212.7676020231552,5,May,2025,Wednesday,False,Spring,No Major Event
2025-05-22,197.1109411374124,177.07639271352053,219.3715382116544,5,May,2025,Thursday,False,Spring,No Major Event
2025-05-23,234.8486322647657,213.83529901386635,256.9079661306924,5,May,2025,Friday,True,Spring,No Major Event
2025-05-24,237.53629050330886,216.54112626604768,260.3066454430771,5,May,2025,Saturday,True,Spring,No Major Event
2025-05-25,245.5973091369351,223.76330062386666,267.92251943427823,5,May,2025,Sunday,True,Spring,No Major Event
2025-05-26,190.08363092035697,168.32558720657087,211.20962588910217,5,May,2025,Monday,False,Spring,No Major Event
2025-05-27,203.5143013313953,180.80242297890624,226.12924072794917,5,May,2025,Tuesday,False,Spring,No Major Event
2025-05-28,207.15815731598022,186.52870332688923,228.34403398693487,5,May,2025,Wednesday,False,Spring,No Major Event
2025-05-29,213.52884293541499,191.59338610159529,235.72364165881345,5,May,2025,Thursday,False,Spring,No Major Event
2025-05-30,251.9648557275168,228.35311051908897,273.0491419787723,5,May,2025,Friday,True,Spring,No Major Event
2025-05-31,255.18252786341014,233.21031838869968,278.54669498064294,5,May,2025,Saturday,True,Spring,No Major Event
2025-06-01,254.05885718378227,232.73865413863015,275.8328946253911,6,Jun,2025,Sunday,True,Summer,No Major Event
2025-06-02,220.8479850979895,200.1927885655998,243.88156731776274,6,Jun,2025,Monday,False,Summer,No Major Event
2025-06-03,224.37224340288927,203.46970881345575,245.86238069034897,6,Jun,2025,Tuesday,False,Summer,No Major Event
2025-06-04,225.0485143408689,204.1043560161273,246.22042368344188,6,Jun,2025,Wednesday,False,Summer,No Major Event
2025-06-05,231.00484617017355,209.72452819983988,253.40550934321527,6,Jun,2025,Thursday,False,Summer,No Major Event
2025-06-06,268.8422285319726,246.34929324444025,289.9581692451004,6,Jun,2025,Friday,True,Summer,No Major Event
2025-06-07,271.3031222208136,250.65474608889508,292.82920145368024,6,Jun,2025,Saturday,True,Summer,No Major Event
2025-06-08,269.2722854902318,246.75021568019432,291.6712153959652,6,Jun,2025,Sunday,True,Summer,No Major Event
2025-06-09,235.0269588408099,213.0552685549245,257.8789228884913,6,Jun,2025,Monday,False,Summer,No Major Event
2025-06-10,237.39388360433347,215.65732401235047,257.8903974939601,6,Jun,2025,Tuesday,False,Summer,No Major Event
2025-06-11,236.819729948849,215.0635787393707,258.6794628910013,6,Jun,2025,Wednesday,False,Summer,No Major Event
2025-06-12,241.45340214303408,220.64720882602109,264.8058924277715,6,Jun,2025,Thursday,False,Summer,No Major Event
2025-06-13,277.91369080449914,256.5284427868989,297.9506805474281,6,Jun,2025,Friday,True,Summer,No Major Event
2025-06-14,278.98169510516414,257.98254449122066,300.0183431235378,6,Jun,2025,Saturday,True,Summer,No Major Event
2025-06-15,275.55949880006386,254.69423134786464,298.71586590958697,6,Jun,2025,Sunday,True,Summer,No Major Event
2025-06-16,239.95388370739127,219.408939787965,261.4392616878225,6,Jun,2025,Monday,False,Summer,No Major Event
2025-06-17,240.99920914012927,218.4696642716368,262.6662534488308,6,Jun,2025,Tuesday,False,Summer,No Major Event
